"id";"tiempo_lectura";"puerta";"distancia";"movimiento";"luz";"veracidad"
"3585";"00:13:05";"0";"100";"0";"0";"1"
"3586";"00:13:09";"0";"100";"0";"0";"1"
"3587";"00:13:13";"0";"100";"0";"0";"1"
"3588";"00:13:17";"0";"100";"0";"0";"1"
"3589";"00:13:21";"0";"100";"0";"0";"1"
"3590";"00:13:25";"0";"100";"0";"0";"1"
"3591";"00:13:29";"0";"100";"0";"0";"1"
"3592";"00:13:33";"0";"100";"0";"0";"1"
"3593";"00:13:37";"0";"100";"0";"0";"1"
"3594";"00:13:41";"0";"100";"0";"0";"1"
"3595";"00:13:45";"0";"100";"0";"0";"1"
"3596";"00:13:49";"0";"100";"0";"0";"1"
"3597";"00:13:56";"0";"100";"0";"0";"1"
"3598";"00:14:00";"0";"100";"0";"0";"1"
"3599";"00:14:04";"0";"100";"0";"0";"1"
"3600";"00:14:08";"0";"100";"0";"0";"1"
"3601";"00:14:12";"0";"100";"0";"0";"1"
"3602";"00:14:16";"0";"100";"0";"0";"1"
"3603";"00:14:20";"0";"100";"0";"0";"1"
"3604";"00:14:24";"0";"100";"0";"0";"1"
"3605";"00:14:28";"0";"100";"0";"0";"1"
"3606";"00:14:32";"0";"100";"0";"0";"1"
"3607";"00:14:36";"0";"100";"0";"0";"1"
"3608";"00:14:40";"0";"100";"0";"0";"1"
"3609";"00:14:45";"0";"100";"0";"0";"1"
"3610";"00:14:49";"0";"100";"0";"0";"1"
"3611";"00:14:53";"0";"100";"0";"0";"1"
"3612";"00:14:57";"0";"100";"0";"0";"1"
"3613";"00:15:01";"0";"100";"0";"0";"1"
"3614";"00:15:05";"0";"100";"0";"0";"1"
"3615";"00:15:09";"0";"100";"0";"0";"1"
"3616";"00:15:13";"0";"100";"0";"0";"1"
"3617";"00:15:17";"0";"100";"0";"0";"1"
"3618";"00:15:21";"0";"100";"0";"0";"1"
"3619";"00:15:25";"0";"100";"0";"0";"1"
"3620";"00:15:29";"0";"100";"0";"0";"1"
"3621";"00:15:33";"0";"100";"0";"0";"1"
"3622";"00:15:37";"0";"100";"0";"0";"1"
"3623";"00:15:41";"0";"100";"0";"0";"1"
"3624";"00:15:45";"0";"100";"0";"0";"1"
"3625";"00:15:49";"0";"100";"0";"0";"1"
"3626";"00:15:53";"0";"100";"0";"0";"1"
"3627";"00:15:57";"0";"100";"0";"0";"1"
"3628";"00:16:01";"0";"100";"0";"0";"1"
"3629";"00:16:05";"0";"100";"0";"0";"1"
"3630";"00:16:09";"0";"100";"0";"0";"1"
"3631";"00:16:13";"0";"100";"0";"0";"1"
"3632";"00:16:17";"0";"100";"0";"0";"1"
"3633";"00:16:21";"0";"100";"0";"0";"1"
"3634";"00:16:25";"0";"100";"0";"0";"1"
"3635";"00:16:29";"0";"100";"0";"0";"1"
"3636";"00:16:33";"0";"100";"0";"0";"1"
"3637";"00:16:37";"0";"100";"0";"0";"1"
"3638";"00:16:42";"0";"100";"0";"0";"1"
"3639";"00:16:46";"0";"100";"0";"0";"1"
"3640";"00:16:50";"0";"100";"0";"0";"1"
"3641";"00:16:54";"0";"100";"0";"0";"1"
"3642";"00:16:58";"0";"100";"0";"0";"1"
"3643";"00:17:02";"0";"100";"0";"0";"1"
"3644";"00:17:06";"0";"100";"0";"0";"1"
"3645";"00:17:10";"0";"100";"0";"0";"1"
"3646";"00:17:14";"0";"100";"0";"0";"1"
"3647";"00:17:18";"0";"100";"0";"0";"1"
"3648";"00:17:22";"0";"100";"0";"0";"1"
"3649";"00:17:26";"0";"100";"0";"0";"1"
"3650";"00:17:30";"0";"100";"0";"0";"1"
"3651";"00:17:34";"0";"100";"0";"0";"1"
"3652";"00:17:38";"0";"100";"0";"0";"1"
"3653";"00:17:42";"0";"100";"0";"0";"1"
"3654";"00:17:46";"0";"100";"0";"0";"1"
"3655";"00:17:50";"0";"100";"0";"0";"1"
"3656";"00:17:54";"0";"100";"0";"0";"1"
"3657";"00:17:58";"0";"100";"0";"0";"1"
"3658";"00:18:02";"0";"100";"0";"0";"1"
"3659";"00:18:06";"0";"100";"0";"0";"1"
"3660";"00:18:10";"0";"100";"0";"0";"1"
"3661";"00:18:14";"0";"0";"0";"0";"0"
"3662";"00:18:18";"0";"0";"0";"0";"0"
"3663";"00:18:22";"1";"100";"1";"0";"0"
"3664";"00:18:26";"0";"0";"0";"0";"0"
"3665";"00:18:30";"1";"0";"0";"1";"0"
"3666";"00:18:35";"0";"54";"0";"0";"0"
"3667";"00:18:39";"0";"4";"0";"0";"0"
"3668";"00:18:43";"1";"0";"0";"1";"0"
"3669";"00:18:47";"0";"47";"0";"0";"0"
"3670";"00:18:51";"1";"64";"0";"0";"0"
"3671";"00:18:55";"1";"100";"1";"0";"0"
"3672";"00:18:59";"0";"37";"0";"0";"0"
"3673";"00:19:03";"1";"0";"0";"0";"0"
"3674";"00:19:07";"1";"100";"1";"0";"0"
"3675";"00:19:11";"0";"49";"0";"0";"0"
"3676";"00:19:15";"0";"7";"0";"0";"0"
"3677";"00:19:19";"1";"100";"1";"0";"0"
"3678";"00:19:23";"1";"0";"0";"1";"0"
"3679";"00:19:27";"0";"0";"0";"0";"0"
"3680";"00:19:31";"1";"0";"0";"0";"0"
"3681";"00:19:36";"0";"100";"0";"0";"1"
"3682";"00:19:40";"0";"100";"0";"0";"1"
"3683";"00:19:44";"0";"100";"0";"0";"1"
"3684";"00:19:48";"0";"100";"0";"0";"1"
"3685";"00:19:52";"0";"100";"0";"0";"1"
"3686";"00:19:56";"0";"100";"0";"0";"1"
"3687";"00:20:00";"0";"100";"0";"0";"1"
"3688";"00:20:04";"0";"100";"0";"0";"1"
"3689";"00:20:08";"0";"100";"0";"0";"1"
"3690";"00:20:12";"0";"100";"0";"0";"1"
"3691";"00:20:16";"0";"100";"0";"0";"1"
"3692";"00:20:20";"0";"100";"0";"0";"1"
"3693";"00:20:24";"0";"100";"0";"0";"1"
"3694";"00:20:29";"0";"100";"0";"0";"1"
"3695";"00:20:33";"0";"100";"0";"0";"1"
"3696";"00:20:37";"0";"100";"0";"0";"1"
"3697";"00:20:41";"0";"100";"0";"0";"1"
"3698";"00:20:45";"0";"100";"0";"0";"1"
"3699";"00:20:49";"0";"100";"0";"0";"1"
"3700";"00:20:53";"0";"100";"0";"0";"1"
"3701";"00:20:57";"0";"100";"0";"0";"1"
"3702";"00:21:01";"0";"100";"0";"0";"1"
"3703";"00:21:05";"0";"100";"0";"0";"1"
"3704";"00:21:09";"0";"100";"0";"0";"1"
"3705";"00:21:13";"0";"100";"0";"0";"1"
"3706";"00:21:18";"0";"100";"0";"0";"1"
"3707";"00:21:22";"0";"100";"0";"0";"1"
"3708";"00:21:26";"0";"100";"0";"0";"1"
"3709";"00:21:30";"0";"100";"0";"0";"1"
"3710";"00:21:34";"0";"100";"0";"0";"1"
"3711";"00:21:38";"0";"100";"0";"0";"1"
"3712";"00:21:42";"0";"100";"0";"0";"1"
"3713";"00:21:46";"0";"100";"0";"0";"1"
"3714";"00:21:50";"0";"100";"0";"0";"1"
"3715";"00:21:54";"0";"100";"0";"0";"1"
"3716";"00:21:58";"0";"100";"0";"0";"1"
"3717";"00:22:03";"0";"100";"0";"0";"1"
"3718";"00:22:07";"0";"100";"0";"0";"1"
"3719";"00:22:11";"0";"100";"0";"0";"1"
"3720";"00:22:15";"0";"100";"0";"0";"1"
"3721";"00:22:19";"0";"100";"0";"0";"1"
"3722";"00:22:23";"0";"100";"0";"0";"1"
"3723";"00:22:27";"0";"100";"0";"0";"1"
"3724";"00:22:31";"0";"100";"0";"0";"1"
"3725";"00:22:35";"0";"100";"0";"0";"1"
"3726";"00:22:39";"0";"100";"0";"0";"1"
"3727";"00:22:43";"0";"100";"0";"0";"1"
"3728";"00:22:47";"0";"100";"0";"0";"1"
"3729";"00:22:52";"0";"100";"0";"0";"1"
"3730";"00:22:56";"0";"100";"0";"0";"1"
"3731";"00:23:00";"0";"100";"0";"0";"1"
"3732";"00:23:04";"0";"100";"0";"0";"1"
"3733";"00:23:08";"0";"100";"0";"0";"1"
"3734";"00:23:12";"0";"100";"0";"0";"1"
"3735";"00:23:16";"0";"100";"0";"0";"1"
"3736";"00:23:20";"0";"100";"0";"0";"1"
"3737";"00:23:24";"0";"100";"0";"0";"1"
"3738";"00:23:28";"0";"100";"0";"0";"1"
"3739";"00:23:32";"0";"100";"0";"0";"1"
"3740";"00:23:36";"0";"100";"0";"0";"1"
"3741";"00:23:40";"0";"100";"0";"0";"1"
"3742";"00:23:44";"0";"100";"0";"0";"1"
"3743";"00:23:48";"0";"100";"0";"0";"1"
"3744";"00:23:52";"0";"100";"0";"0";"1"
"3745";"00:23:56";"0";"100";"0";"0";"1"
"3746";"00:24:01";"0";"100";"0";"0";"1"
"3747";"00:24:05";"0";"100";"0";"0";"1"
"3748";"00:24:09";"0";"100";"0";"0";"1"
"3749";"00:24:13";"0";"100";"0";"0";"1"
"3750";"00:24:17";"0";"100";"0";"0";"1"
"3751";"00:24:21";"0";"100";"0";"0";"1"
"3752";"00:24:25";"0";"100";"0";"0";"1"
"3753";"00:24:29";"0";"100";"0";"0";"1"
"3754";"00:24:33";"0";"100";"0";"0";"1"
"3755";"00:24:37";"0";"100";"0";"0";"1"
"3756";"00:24:41";"0";"100";"0";"0";"1"
"3757";"00:24:45";"0";"100";"0";"0";"1"
"3758";"00:24:50";"0";"53";"0";"0";"0"
"3759";"00:24:54";"0";"0";"0";"0";"0"
"3760";"00:24:58";"0";"54";"0";"0";"0"
"3761";"00:25:02";"1";"0";"0";"1";"0"
"3762";"00:25:06";"0";"5";"0";"0";"0"
"3763";"00:25:10";"1";"0";"0";"0";"0"
"3764";"00:25:14";"1";"0";"0";"0";"0"
"3765";"00:25:18";"0";"0";"0";"0";"0"
"3766";"00:25:22";"1";"0";"0";"1";"0"
"3767";"00:25:26";"0";"48";"0";"0";"0"
"3768";"00:25:30";"0";"0";"0";"0";"0"
"3769";"00:25:34";"0";"0";"0";"0";"0"
"3770";"00:25:38";"1";"0";"0";"0";"0"
"3771";"00:25:42";"0";"19";"0";"0";"0"
"3772";"00:25:46";"1";"100";"1";"0";"0"
"3773";"00:25:50";"0";"3";"0";"0";"0"
"3774";"00:25:54";"0";"39";"0";"0";"0"
"3775";"00:25:58";"1";"84";"0";"0";"0"
"3776";"00:26:02";"1";"0";"0";"1";"0"
"3777";"00:26:06";"0";"27";"0";"0";"0"
"3778";"00:26:10";"0";"100";"0";"0";"1"
"3779";"00:26:15";"0";"100";"0";"0";"1"
"3780";"00:26:19";"0";"100";"0";"0";"1"
"3781";"00:26:23";"0";"100";"0";"0";"1"
"3782";"00:26:27";"0";"100";"0";"0";"1"
"3783";"00:26:31";"0";"100";"0";"0";"1"
"3784";"00:26:35";"0";"100";"0";"0";"1"
"3785";"00:26:39";"0";"100";"0";"0";"1"
"3786";"00:26:43";"0";"100";"0";"0";"1"
"3787";"00:26:47";"0";"100";"0";"0";"1"
"3788";"00:26:51";"0";"100";"0";"0";"1"
"3789";"00:26:55";"0";"100";"0";"0";"1"
"3790";"00:26:59";"0";"100";"0";"0";"1"
"3791";"00:27:03";"0";"100";"0";"0";"1"
"3792";"00:27:07";"0";"100";"0";"0";"1"
"3793";"00:27:11";"0";"100";"0";"0";"1"
"3794";"00:27:15";"0";"100";"0";"0";"1"
"3795";"00:27:19";"0";"100";"0";"0";"1"
"3796";"00:27:23";"0";"100";"0";"0";"1"
"3797";"00:27:28";"0";"100";"0";"0";"1"
"3798";"00:27:32";"0";"100";"0";"0";"1"
"3799";"00:27:36";"0";"100";"0";"0";"1"
"3800";"00:27:40";"0";"100";"0";"0";"1"
"3801";"00:27:44";"0";"100";"0";"0";"1"
"3802";"00:27:48";"0";"100";"0";"0";"1"
"3803";"00:27:52";"0";"100";"0";"0";"1"
"3804";"00:27:56";"0";"100";"0";"0";"1"
"3805";"00:28:00";"0";"100";"0";"0";"1"
"3806";"00:28:04";"0";"100";"0";"0";"1"
"3807";"00:28:08";"0";"100";"0";"0";"1"
"3808";"00:28:12";"0";"100";"0";"0";"1"
"3809";"00:28:16";"0";"100";"0";"0";"1"
"3810";"00:28:20";"0";"100";"0";"0";"1"
"3811";"00:28:24";"0";"100";"0";"0";"1"
"3812";"00:28:28";"0";"100";"0";"0";"1"
"3813";"00:28:33";"0";"100";"0";"0";"1"
"3814";"00:28:37";"0";"100";"0";"0";"1"
"3815";"00:28:41";"0";"100";"0";"0";"1"
"3816";"00:28:45";"0";"100";"0";"0";"1"
"3817";"00:28:49";"0";"100";"0";"0";"1"
"3818";"00:28:53";"0";"100";"0";"0";"1"
"3819";"00:28:57";"0";"100";"0";"0";"1"
"3820";"00:29:01";"0";"100";"0";"0";"1"
"3821";"00:29:05";"0";"100";"0";"0";"1"
"3822";"00:29:09";"0";"100";"0";"0";"1"
"3823";"00:29:13";"0";"100";"0";"0";"1"
"3824";"00:29:17";"0";"100";"0";"0";"1"
"3825";"00:29:21";"0";"100";"0";"0";"1"
"3826";"00:29:25";"0";"100";"0";"0";"1"
"3827";"00:29:29";"0";"100";"0";"0";"1"
"3828";"00:29:34";"0";"100";"0";"0";"1"
"3829";"00:29:38";"0";"100";"0";"0";"1"
"3830";"00:29:42";"0";"100";"0";"0";"1"
"3831";"00:29:46";"0";"100";"0";"0";"1"
"3832";"00:29:50";"0";"100";"0";"0";"1"
"3833";"00:29:54";"0";"100";"0";"0";"1"
"3834";"00:29:58";"0";"100";"0";"0";"1"
"3835";"00:30:02";"0";"100";"0";"0";"1"
"3836";"00:30:06";"0";"100";"0";"0";"1"
"3837";"00:30:10";"0";"100";"0";"0";"1"
"3838";"00:30:14";"0";"100";"0";"0";"1"
"3839";"00:30:19";"0";"100";"0";"0";"1"
"3840";"00:30:23";"0";"100";"0";"0";"1"
"3841";"00:30:30";"0";"100";"0";"0";"1"
"3842";"00:30:34";"0";"100";"0";"0";"1"
"3843";"00:30:38";"0";"100";"0";"0";"1"
"3844";"00:30:42";"0";"100";"0";"0";"1"
"3845";"00:30:46";"0";"100";"0";"0";"1"
"3846";"00:30:50";"0";"100";"0";"0";"1"
"3847";"00:30:54";"0";"100";"0";"0";"1"
"3848";"00:30:58";"0";"100";"0";"0";"1"
"3849";"00:31:02";"0";"100";"0";"0";"1"
"3850";"00:31:06";"0";"100";"0";"0";"1"
"3851";"00:31:10";"0";"100";"0";"0";"1"
"3852";"00:31:14";"0";"100";"0";"0";"1"
"3853";"00:31:19";"0";"100";"0";"0";"1"
"3854";"00:31:23";"0";"100";"0";"0";"1"
"3855";"00:31:27";"1";"0";"0";"1";"0"
"3856";"00:31:31";"1";"0";"0";"0";"0"
"3857";"00:31:35";"1";"73";"0";"0";"0"
"3858";"00:31:39";"0";"30";"0";"0";"0"
"3859";"00:31:43";"1";"100";"1";"0";"0"
"3860";"00:31:47";"0";"0";"0";"0";"0"
"3861";"00:31:51";"1";"88";"0";"0";"0"
"3862";"00:31:55";"0";"17";"0";"0";"0"
"3863";"00:31:59";"0";"43";"0";"0";"0"
"3864";"00:32:03";"1";"0";"0";"0";"0"
"3865";"00:32:07";"0";"0";"0";"0";"0"
"3866";"00:32:11";"0";"8";"0";"0";"0"
"3867";"00:32:15";"1";"0";"0";"1";"0"
"3868";"00:32:20";"0";"0";"0";"0";"0"
"3869";"00:32:24";"0";"0";"0";"0";"0"
"3870";"00:32:28";"1";"0";"0";"0";"0"
"3871";"00:32:32";"1";"0";"0";"0";"0"
"3872";"00:32:36";"1";"85";"0";"0";"0"
"3873";"00:32:40";"0";"6";"0";"0";"0"
"3874";"00:32:44";"0";"30";"0";"0";"0"
"3875";"00:32:48";"0";"100";"0";"0";"1"
"3876";"00:32:52";"0";"100";"0";"0";"1"
"3877";"00:32:56";"0";"100";"0";"0";"1"
"3878";"00:33:01";"0";"100";"0";"0";"1"
"3879";"00:33:05";"0";"100";"0";"0";"1"
"3880";"00:33:09";"0";"100";"0";"0";"1"
"3881";"00:33:13";"0";"100";"0";"0";"1"
"3882";"00:33:17";"0";"100";"0";"0";"1"
"3883";"00:33:21";"0";"100";"0";"0";"1"
"3884";"00:33:26";"0";"100";"0";"0";"1"
"3885";"00:33:30";"0";"100";"0";"0";"1"
"3886";"00:33:34";"0";"100";"0";"0";"1"
"3887";"00:33:38";"0";"100";"0";"0";"1"
"3888";"00:33:42";"0";"100";"0";"0";"1"
"3889";"00:33:46";"0";"100";"0";"0";"1"
"3890";"00:33:50";"0";"100";"0";"0";"1"
"3891";"00:33:54";"0";"100";"0";"0";"1"
"3892";"00:33:58";"0";"100";"0";"0";"1"
"3893";"00:34:02";"0";"100";"0";"0";"1"
"3894";"00:34:06";"0";"100";"0";"0";"1"
"3895";"00:34:10";"0";"100";"0";"0";"1"
"3896";"00:34:15";"0";"100";"0";"0";"1"
"3897";"00:34:19";"0";"100";"0";"0";"1"
"3898";"00:34:23";"0";"100";"0";"0";"1"
"3899";"00:34:27";"0";"100";"0";"0";"1"
"3900";"00:34:31";"0";"100";"0";"0";"1"
"3901";"00:34:35";"0";"100";"0";"0";"1"
"3902";"00:34:39";"0";"100";"0";"0";"1"
"3903";"00:34:43";"0";"100";"0";"0";"1"
"3904";"00:34:47";"0";"100";"0";"0";"1"
"3905";"00:34:51";"0";"100";"0";"0";"1"
"3906";"00:34:55";"0";"100";"0";"0";"1"
"3907";"00:34:59";"0";"100";"0";"0";"1"
"3908";"00:35:04";"0";"100";"0";"0";"1"
"3909";"00:35:08";"0";"100";"0";"0";"1"
"3910";"00:35:12";"0";"100";"0";"0";"1"
"3911";"00:35:16";"0";"100";"0";"0";"1"
"3912";"00:35:20";"0";"100";"0";"0";"1"
"3913";"00:35:24";"0";"100";"0";"0";"1"
"3914";"00:35:28";"0";"100";"0";"0";"1"
"3915";"00:35:32";"0";"100";"0";"0";"1"
"3916";"00:35:36";"0";"100";"0";"0";"1"
"3917";"00:35:40";"0";"100";"0";"0";"1"
"3918";"00:35:44";"0";"100";"0";"0";"1"
"3919";"00:35:48";"0";"100";"0";"0";"1"
"3920";"00:35:52";"0";"100";"0";"0";"1"
"3921";"00:35:57";"0";"100";"0";"0";"1"
"3922";"00:36:01";"0";"100";"0";"0";"1"
"3923";"00:36:05";"0";"100";"0";"0";"1"
"3924";"00:36:09";"0";"100";"0";"0";"1"
"3925";"00:36:13";"0";"100";"0";"0";"1"
"3926";"00:36:17";"0";"100";"0";"0";"1"
"3927";"00:36:21";"0";"100";"0";"0";"1"
"3928";"00:36:25";"0";"100";"0";"0";"1"
"3929";"00:36:29";"0";"100";"0";"0";"1"
"3930";"00:36:33";"0";"100";"0";"0";"1"
"3931";"00:36:37";"0";"100";"0";"0";"1"
"3932";"00:36:41";"0";"100";"0";"0";"1"
"3933";"00:36:46";"0";"100";"0";"0";"1"
"3934";"00:36:50";"0";"100";"0";"0";"1"
"3935";"00:36:54";"0";"100";"0";"0";"1"
"3936";"00:36:58";"0";"100";"0";"0";"1"
"3937";"00:37:02";"0";"100";"0";"0";"1"
"3938";"00:37:06";"0";"100";"0";"0";"1"
"3939";"00:37:10";"0";"100";"0";"0";"1"
"3940";"00:37:14";"0";"100";"0";"0";"1"
"3941";"00:37:18";"0";"100";"0";"0";"1"
"3942";"00:37:22";"0";"100";"0";"0";"1"
"3943";"00:37:26";"0";"100";"0";"0";"1"
"3944";"00:37:30";"0";"100";"0";"0";"1"
"3945";"00:37:35";"0";"100";"0";"0";"1"
"3946";"00:37:39";"0";"100";"0";"0";"1"
"3947";"00:37:43";"0";"100";"0";"0";"1"
"3948";"00:37:47";"0";"100";"0";"0";"1"
"3949";"00:37:51";"0";"100";"0";"0";"1"
"3950";"00:37:55";"0";"100";"0";"0";"1"
"3951";"00:37:59";"0";"100";"0";"0";"1"
"3952";"00:38:03";"1";"0";"0";"1";"0"
"3953";"00:38:07";"0";"0";"0";"0";"0"
"3954";"00:38:11";"0";"53";"0";"0";"0"
"3955";"00:38:16";"0";"46";"0";"0";"0"
"3956";"00:38:20";"1";"100";"1";"0";"0"
"3957";"00:38:24";"1";"100";"1";"0";"0"
"3958";"00:38:28";"0";"49";"0";"0";"0"
"3959";"00:38:32";"0";"9";"0";"0";"0"
"3960";"00:38:36";"0";"5";"0";"0";"0"
"3961";"00:38:40";"1";"0";"0";"1";"0"
"3962";"00:38:44";"1";"84";"0";"0";"0"
"3963";"00:38:48";"0";"0";"0";"0";"0"
"3964";"00:38:52";"0";"51";"0";"0";"0"
"3965";"00:38:56";"1";"0";"0";"1";"0"
"3966";"00:39:00";"0";"39";"0";"0";"0"
"3967";"00:39:04";"1";"91";"0";"0";"0"
"3968";"00:39:08";"1";"0";"0";"1";"0"
"3969";"00:39:13";"1";"100";"1";"0";"0"
"3970";"00:39:17";"0";"0";"0";"0";"0"
"3971";"00:39:21";"1";"0";"0";"1";"0"
"3972";"00:39:25";"0";"100";"0";"0";"1"
"3973";"00:39:29";"0";"100";"0";"0";"1"
"3974";"00:39:33";"0";"100";"0";"0";"1"
"3975";"00:39:37";"0";"100";"0";"0";"1"
"3976";"00:39:41";"0";"100";"0";"0";"1"
"3977";"00:39:45";"0";"100";"0";"0";"1"
"3978";"00:39:49";"0";"100";"0";"0";"1"
"3979";"00:39:53";"0";"100";"0";"0";"1"
"3980";"00:39:58";"0";"100";"0";"0";"1"
"3981";"00:40:02";"0";"100";"0";"0";"1"
"3982";"00:40:06";"0";"100";"0";"0";"1"
"3983";"00:40:10";"0";"100";"0";"0";"1"
"3984";"00:40:14";"0";"100";"0";"0";"1"
"3985";"00:40:18";"0";"100";"0";"0";"1"
"3986";"00:40:22";"0";"100";"0";"0";"1"
"3987";"00:40:26";"0";"100";"0";"0";"1"
"3988";"00:40:30";"0";"100";"0";"0";"1"
"3989";"00:40:34";"0";"100";"0";"0";"1"
"3990";"00:40:38";"0";"100";"0";"0";"1"
"3991";"00:40:42";"0";"100";"0";"0";"1"
"3992";"00:40:46";"0";"100";"0";"0";"1"
"3993";"00:40:51";"0";"100";"0";"0";"1"
"3994";"00:40:55";"0";"100";"0";"0";"1"
"3995";"00:40:59";"0";"100";"0";"0";"1"
"3996";"00:41:03";"0";"100";"0";"0";"1"
"3997";"00:41:07";"0";"100";"0";"0";"1"
"3998";"00:41:11";"0";"100";"0";"0";"1"
"3999";"00:41:15";"0";"100";"0";"0";"1"
"4000";"00:41:19";"0";"100";"0";"0";"1"
